voltmean_24h;rotatemean_24h;pressuremean_24h;vibrationmean_24h;voltsd_24h;rotatesd_24h;pressuresd_24h;vibrationsd_24h;voltmean_5d;rotatemean_5d;pressuremean_5d;vibrationmean_5d;voltsd_5d;rotatesd_5d;pressuresd_5d;vibrationsd_5d
167.93;457.21;99.57;37.71;15.59;63.32;9.61;4.92;170.36;444.72;100.23;39.71;2.59;9.15;2.35;1.56
167.28;449.54;99.20;39.93;14.48;53.00;8.50;5.20;169.35;446.83;99.88;39.58;2.61;8.70;2.34;1.49
169.85;449.71;99.43;40.64;13.67;42.06;10.21;4.10;169.73;447.54;99.01;39.35;2.49;8.78;0.90;1.12
169.19;440.32;100.40;39.30;13.47;52.04;10.09;3.76;169.59;446.00;99.61;39.28;2.50;9.33;0.46;1.11
172.05;448.71;103.30;40.59;15.78;55.76;6.30;3.92;169.26;449.10;100.38;39.63;1.86;5.99;1.69;1.21
174.80;472.32;102.55;40.50;14.02;51.10;10.04;4.07;170.63;452.12;100.98;40.19;2.88;11.95;1.85;0.57
167.01;434.79;101.47;39.42;11.25;45.55;12.24;4.07;170.58;449.17;101.43;40.09;2.97;14.33;1.57;0.67
170.64;428.74;99.17;39.46;18.83;62.15;11.87;6.11;170.74;444.98;101.38;39.85;2.94;16.96;1.65;0.63
167.31;455.68;102.40;40.33;18.26;53.35;9.86;4.10;170.36;448.05;101.78;40.06;3.28;17.29;1.60;0.57
168.52;447.80;98.23;40.82;15.48;30.99;9.17;4.17;169.66;447.87;100.76;40.11;3.21;17.29;1.96;0.63
177.17;472.85;100.18;39.20;14.85;42.41;12.85;4.96;170.13;447.97;100.29;39.85;4.19;17.48;1.69;0.69
172.01;447.34;101.62;41.57;12.87;47.25;11.73;4.90;171.13;450.48;100.32;40.28;3.84;15.95;1.71;0.97
166.08;438.08;97.68;39.65;14.68;51.46;11.76;5.03;170.22;452.35;100.02;40.31;4.47;13.05;2.06;0.94
170.40;469.44;100.41;39.06;14.14;44.08;10.47;5.75;170.84;455.10;99.62;40.06;4.18;15.20;1.63;1.09
173.95;444.83;99.03;46.77;13.46;50.96;10.93;7.19;171.92;454.51;99.78;41.25;4.13;15.61;1.49;3.25
167.61;465.30;98.69;49.73;14.57;49.57;7.18;4.57;170.01;453.00;99.49;43.36;3.20;13.63;1.54;4.68
172.18;455.51;100.91;41.67;14.59;44.89;11.34;6.49;170.04;454.63;99.35;43.38;3.23;13.27;1.31;4.67
171.39;457.03;99.05;40.06;11.29;46.37;8.80;4.73;171.77;447.89;99.78;44.12;3.35;15.27;0.68;4.26
167.95;431.56;101.47;40.16;13.93;60.89;10.83;3.85;171.17;447.31;100.22;44.14;3.77;15.95;0.93;4.23
168.42;457.78;95.77;40.56;12.50;50.12;9.31;6.08;170.52;445.28;99.42;43.00;3.94;13.06;2.23;4.28
172.05;462.21;96.61;39.12;17.24;48.30;9.69;5.05;171.38;451.42;98.59;40.82;3.65;12.16;2.37;1.96
175.24;450.20;102.09;39.30;17.07;53.55;8.51;4.59;171.01;451.76;99.00;39.84;2.97;12.08;2.82;0.61
192.43;450.50;97.30;39.89;14.58;60.84;10.63;4.06;175.22;450.45;98.65;39.81;10.07;11.72;2.92;0.60
194.44;428.99;101.51;40.08;16.80;45.43;9.28;4.89;180.52;449.94;98.66;39.79;12.06;12.76;2.93;0.59
165.56;439.50;100.91;38.25;17.71;50.92;8.87;4.09;179.95;446.28;99.69;39.33;12.82;12.57;2.54;0.72
172.55;449.61;102.12;40.00;13.11;42.00;10.37;3.64;180.04;443.76;100.79;39.50;12.75;9.45;2.01;0.76
169.26;445.11;101.51;39.29;13.93;49.74;8.08;4.40;178.85;442.74;100.67;39.50;13.57;8.84;1.93;0.77
168.49;454.95;100.56;39.60;16.36;54.04;11.19;4.71;174.06;443.63;101.32;39.44;11.66;9.97;0.60;0.74
174.07;433.40;99.38;41.05;15.50;44.18;8.42;4.81;169.98;444.51;100.90;39.64;3.38;8.43;1.04;1.02
173.67;439.79;97.41;37.99;16.20;48.80;10.18;4.99;171.61;444.57;100.20;39.58;2.57;8.38;1.87;1.11
166.58;434.34;98.92;40.69;18.42;43.51;7.83;6.24;170.41;441.52;99.56;39.72;3.31;8.86;1.57;1.21
170.60;459.53;96.62;38.33;15.77;39.61;10.56;5.60;170.68;444.40;98.58;39.53;3.24;12.08;1.57;1.36
171.05;441.33;101.67;39.02;15.80;53.03;11.14;4.09;171.19;441.68;98.80;39.41;3.00;10.54;1.95;1.38
171.25;457.26;102.58;39.65;15.97;55.54;9.07;6.92;170.63;446.45;99.44;39.14;2.56;11.24;2.61;1.08
169.73;436.03;97.33;39.33;17.40;70.54;11.96;4.36;169.84;445.70;99.42;39.40;1.92;11.90;2.62;0.87
176.14;448.94;103.14;40.76;16.68;51.75;12.03;5.79;171.76;448.62;100.27;39.42;2.52;10.07;3.06;0.90
169.41;445.12;96.13;38.72;13.95;54.52;8.22;4.40;171.52;445.74;100.17;39.50;2.71;8.02;3.21;0.79
175.25;426.34;99.73;40.96;11.25;61.33;8.85;4.86;172.36;442.74;99.78;39.89;3.14;11.93;3.10;0.95
172.06;438.23;100.19;40.56;15.97;51.04;8.21;6.56;172.52;438.93;99.30;40.07;3.09;8.74;2.72;0.98
170.14;445.31;101.62;39.57;13.31;48.80;6.68;4.83;172.60;440.79;100.16;40.11;3.00;8.96;2.62;0.94
170.94;445.12;99.25;40.06;18.10;47.84;9.73;4.67;171.56;440.03;99.38;39.97;2.29;8.22;2.02;0.87
171.37;453.01;97.56;40.66;11.49;46.22;9.16;4.48;171.95;441.60;99.67;40.36;1.97;10.01;1.47;0.55
171.52;439.94;99.24;39.24;15.33;41.35;9.94;5.42;171.21;444.32;99.57;40.02;0.72;5.77;1.49;0.62
167.94;429.18;100.47;39.30;16.44;49.58;9.43;5.21;170.38;442.51;99.63;39.77;1.46;8.79;1.52;0.60
170.55;445.90;100.32;40.15;18.97;47.92;8.21;5.39;170.46;442.63;99.37;39.88;1.46;8.84;1.16;0.61
173.20;441.94;99.82;39.64;13.43;46.33;8.37;3.74;170.92;441.99;99.48;39.80;1.92;8.73;1.18;0.61
170.84;444.58;100.00;40.17;18.80;37.52;10.53;6.32;170.81;440.31;99.97;39.70;1.90;6.64;0.48;0.45
170.03;434.97;99.28;38.18;17.41;51.87;9.46;3.55;170.51;439.31;99.98;39.49;1.88;7.06;0.47;0.82
174.46;452.58;99.37;39.17;11.14;37.06;9.96;5.23;171.81;443.99;99.76;39.46;1.91;6.39;0.43;0.83
172.84;454.07;98.47;39.09;14.11;46.58;9.68;3.10;172.27;445.63;99.39;39.25;1.81;7.87;0.59;0.74
169.29;443.95;101.02;41.20;15.49;37.26;11.52;5.61;171.49;446.03;99.63;39.56;2.12;7.69;0.95;1.16
174.36;438.88;105.67;41.61;11.69;44.34;9.81;5.94;172.19;444.89;100.76;39.85;2.42;8.35;2.90;1.48
172.77;451.55;96.67;40.42;13.39;40.18;9.12;5.23;172.74;448.21;100.24;40.30;2.09;6.51;3.42;1.15
170.51;449.59;100.29;41.19;15.40;55.15;10.15;5.61;171.95;447.61;100.42;40.70;2.02;6.14;3.38;1.00
167.85;467.06;107.33;39.90;16.76;47.19;9.63;4.70;170.95;450.20;102.20;40.86;2.62;10.65;4.30;0.69
164.99;428.79;101.33;40.04;13.35;37.36;8.75;4.77;170.09;447.17;102.26;40.63;3.76;14.38;4.28;0.74
165.31;434.85;100.51;40.33;13.10;44.39;13.13;5.44;168.28;446.37;101.23;40.38;3.35;15.06;3.85;0.50
172.59;460.20;100.74;40.30;17.45;46.92;10.28;3.92;168.25;448.10;102.04;40.35;3.29;16.25;2.98;0.50
168.52;440.71;101.83;40.65;11.60;51.21;12.22;5.61;167.85;446.32;102.35;40.25;3.06;16.53;2.83;0.29
167.98;464.38;100.18;38.47;15.92;60.92;11.32;5.97;167.88;445.79;100.92;39.96;3.06;15.71;0.66;0.86
171.04;419.38;99.40;38.53;13.16;47.57;12.08;5.45;169.09;443.91;100.53;39.66;2.82;18.56;0.89;1.06
169.80;455.67;100.26;40.59;13.92;49.22;9.23;4.76;169.99;448.07;100.48;39.71;1.88;18.36;0.90;1.11
166.94;459.65;102.37;40.74;14.32;52.05;9.49;6.58;168.86;447.96;100.81;39.80;1.60;18.27;1.24;1.19
167.61;450.72;97.88;37.85;18.42;37.65;10.17;4.27;168.67;449.96;100.02;39.23;1.69;17.82;1.63;1.33
165.12;448.26;98.36;38.35;13.82;44.26;9.19;4.53;168.10;446.74;99.65;39.21;2.34;15.91;1.78;1.35
173.31;446.74;99.94;39.67;17.68;38.82;11.49;3.89;168.56;452.21;99.76;39.44;3.14;5.36;1.77;1.30
175.12;460.37;98.83;41.51;14.33;52.90;9.11;5.08;169.62;453.15;99.48;39.62;4.34;6.43;1.79;1.55
167.45;455.04;103.96;39.63;14.05;42.69;10.83;5.03;169.72;452.23;99.79;39.40;4.27;5.53;2.45;1.42
174.99;451.72;98.48;41.47;18.63;43.19;7.91;3.55;171.20;452.43;99.91;40.13;4.62;5.48;2.34;1.36
171.09;461.60;102.07;40.22;14.25;37.16;8.64;4.81;172.39;455.10;100.66;40.50;3.21;6.15;2.32;0.94
168.19;459.95;98.08;40.21;8.02;41.06;6.64;6.40;171.37;457.74;100.28;40.61;3.63;4.19;2.59;0.84
172.22;431.37;101.99;40.81;15.28;44.83;7.94;4.63;170.79;451.94;100.92;40.47;3.07;12.15;2.53;0.70
168.93;449.90;101.95;40.28;17.80;37.51;11.01;5.74;171.08;450.91;100.51;40.60;2.72;12.04;2.04;0.55
168.73;450.42;97.45;40.33;14.54;46.20;10.48;4.89;169.83;450.65;100.31;40.37;1.73;12.03;2.33;0.25
167.53;447.69;100.22;40.62;11.66;43.07;10.67;4.04;169.12;447.87;99.94;40.45;1.81;10.36;2.12;0.26
169.29;436.58;101.57;37.24;17.44;49.17;11.11;5.01;169.34;443.19;100.64;39.85;1.74;8.67;1.92;1.48
172.76;468.96;97.74;39.63;12.29;43.70;9.69;4.83;169.45;450.71;99.79;39.62;1.97;11.64;2.10;1.38
172.12;447.59;101.55;41.09;17.14;39.81;11.69;5.42;170.09;450.25;99.71;39.78;2.25;11.73;2.01;1.52
172.09;459.53;98.42;40.15;13.15;48.97;7.81;5.20;170.76;452.07;99.90;39.75;2.25;12.45;1.77;1.50
169.31;433.18;100.32;38.92;19.65;35.06;10.03;4.53;171.11;449.17;99.92;39.41;1.68;15.13;1.77;1.45
170.67;453.14;102.79;40.69;13.51;54.35;10.47;5.27;171.39;452.48;100.16;40.10;1.39;13.40;2.11;0.86
169.53;456.29;101.18;50.84;15.75;54.83;9.51;5.60;170.74;449.95;100.85;42.34;1.35;10.36;1.62;4.82
171.29;439.06;104.47;49.88;13.47;51.27;9.44;4.82;170.58;448.24;101.44;44.10;1.18;11.48;2.32;5.76
172.08;449.18;99.79;42.17;16.94;36.97;8.04;6.50;170.57;446.17;101.71;44.50;1.17;9.74;1.92;5.48
172.52;449.49;98.09;38.85;11.88;53.49;9.89;4.05;171.22;449.43;101.26;44.49;1.19;6.49;2.49;5.50
170.69;450.42;102.55;39.47;14.79;53.04;10.26;5.72;171.22;448.89;101.22;44.24;1.18;6.21;2.46;5.73
189.07;460.74;99.99;40.00;17.14;42.75;11.27;4.91;175.13;449.78;100.98;42.07;7.82;7.68;2.52;4.54
194.67;453.26;102.40;38.84;17.39;37.36;11.11;5.44;179.81;452.62;100.56;39.87;11.21;4.82;1.90;1.37
166.94;432.32;105.07;40.26;14.25;52.59;6.51;5.44;178.78;449.25;101.62;39.48;12.28;10.44;2.67;0.65
169.31;460.07;118.98;40.87;13.61;50.82;18.64;4.98;178.14;451.36;105.80;39.89;12.76;11.52;7.59;0.77
175.67;455.45;124.14;40.44;15.97;33.69;8.60;5.13;179.13;452.37;110.12;40.08;12.22;11.64;10.76;0.76
170.57;463.39;106.77;40.74;14.38;40.22;13.24;5.72;175.43;452.90;111.47;40.23;11.22;12.16;9.51;0.81
168.06;457.31;98.82;41.06;14.13;43.24;6.70;3.65;170.11;453.71;110.76;40.67;3.39;12.32;10.46;0.32
166.15;449.90;98.47;38.75;15.23;42.54;9.80;4.88;169.95;457.22;109.44;40.37;3.59;5.07;11.70;0.93
166.14;443.92;103.16;37.41;12.28;53.71;7.32;3.96;169.32;453.99;106.27;39.68;3.99;7.41;10.55;1.55
173.90;440.25;96.08;41.95;13.74;55.84;8.83;4.94;168.96;450.96;100.66;39.98;3.30;9.49;4.27;1.85
172.17;462.88;99.53;41.14;16.85;60.74;11.29;4.71;169.28;450.85;99.21;40.06;3.56;9.32;2.56;1.90
169.39;444.21;103.66;39.18;11.12;50.57;11.29;4.89;169.55;448.23;100.18;39.68;3.50;8.89;3.21;1.84
168.25;463.50;101.50;40.38;12.36;42.32;8.24;5.14;169.97;450.95;100.79;40.01;3.09;11.28;3.09;1.78
168.57;474.19;102.97;38.09;16.33;54.21;13.62;4.89;170.46;457.01;100.75;40.15;2.47;14.29;3.05;1.54
171.87;451.42;98.60;39.15;17.02;38.33;11.37;4.11;170.05;459.24;101.25;39.59;1.85;11.64;2.17;1.19
172.26;452.71;97.12;39.43;16.71;61.93;9.59;4.75;170.07;457.21;100.77;39.24;1.87;11.73;2.82;0.81
167.56;447.72;101.85;40.76;15.13;51.00;10.50;5.06;169.70;457.91;100.41;39.56;2.19;10.83;2.44;1.05
173.12;440.79;102.88;39.34;13.22;49.45;7.20;4.97;170.68;453.37;100.69;39.35;2.45;12.53;2.67;0.95
168.02;439.29;100.49;45.26;13.90;52.56;9.13;4.56;170.57;446.39;100.19;40.79;2.58;6.10;2.35;2.58
172.00;461.14;99.51;50.33;16.78;49.41;10.51;6.35;170.59;448.33;100.37;43.02;2.60;8.98;2.22;4.75
167.30;444.19;101.85;40.93;13.32;47.28;9.53;6.26;169.60;446.63;101.32;43.32;2.74;8.74;1.32;4.50
165.15;450.66;93.90;39.48;14.07;42.99;7.92;4.39;170.96;456.08;108.93;40.76;5.30;12.55;15.16;1.35
171.96;446.65;99.85;40.06;15.24;50.27;11.25;5.08;169.58;452.28;103.38;40.33;3.22;11.77;11.16;1.08
169.85;452.83;103.22;39.63;15.87;46.26;10.46;4.84;169.06;451.00;99.51;40.04;2.82;11.17;3.71;1.02
169.68;464.46;100.07;40.51;13.38;61.90;7.45;5.89;168.78;456.48;99.06;40.29;2.63;9.17;3.40;0.93
167.72;450.17;103.31;40.87;14.04;48.62;12.05;3.56;168.87;452.95;100.07;40.11;2.57;6.81;3.83;0.59
167.07;429.86;118.76;40.66;13.77;43.77;17.33;5.82;169.26;448.79;105.04;40.35;1.94;12.52;7.85;0.50
173.56;452.39;125.79;39.83;16.44;53.95;11.26;4.99;169.58;449.94;110.23;40.30;2.54;12.54;11.35;0.54
165.96;450.69;109.27;41.09;15.54;55.12;15.53;4.47;168.80;449.51;111.44;40.59;2.99;12.45;10.72;0.48
168.33;451.37;102.80;40.24;19.27;40.83;8.66;5.78;168.53;446.89;111.99;40.54;2.95;9.56;10.04;0.50
174.55;452.54;97.40;39.05;11.18;44.33;10.87;6.06;169.89;447.37;110.80;40.17;3.91;9.82;11.56;0.78
171.36;447.05;98.74;41.45;11.66;51.04;14.64;4.58;170.75;450.81;106.80;40.33;3.59;2.23;11.58;0.96
170.96;447.43;100.92;41.23;12.59;61.91;10.69;5.40;170.23;449.82;101.83;40.61;3.25;2.44;4.65;0.98
172.13;442.09;98.96;38.39;13.06;45.83;8.64;3.71;171.47;448.10;99.76;40.07;2.24;4.12;2.11;1.33
166.58;451.58;99.34;40.66;14.30;57.83;10.64;4.56;171.12;448.14;99.07;40.16;2.89;4.17;1.27;1.36
169.62;441.81;102.58;40.07;14.95;47.34;11.61;3.02;170.13;445.99;100.11;40.36;2.18;4.10;1.62;1.22
171.13;454.48;99.45;41.27;15.40;41.91;9.53;4.84;170.08;447.48;100.25;40.32;2.15;5.63;1.50;1.19
164.22;456.62;100.18;39.86;15.21;57.00;11.41;4.14;168.74;449.31;100.10;40.05;3.28;6.96;1.45;1.08
169.04;438.66;96.21;40.88;15.74;48.64;12.83;5.49;168.12;448.63;99.55;40.55;2.73;7.95;2.28;0.58
165.96;438.43;97.98;40.80;11.70;51.29;13.17;5.80;168.00;446.00;99.28;40.58;2.82;8.85;2.39;0.59
173.60;437.58;100.71;39.99;14.73;41.84;9.62;5.37;168.79;445.15;98.91;40.56;3.79;9.53;1.82;0.61
172.07;474.04;99.43;41.02;13.51;49.50;10.59;4.18;168.98;449.06;98.90;40.51;3.96;16.08;1.82;0.54
169.00;450.87;101.45;38.83;15.03;45.63;7.76;5.15;169.93;447.92;99.16;40.30;2.98;15.60;2.11;0.92
165.04;447.59;101.21;39.19;11.72;48.88;10.06;4.74;169.13;449.70;100.16;39.96;3.72;14.76;1.45;0.96
168.50;441.03;104.16;41.23;17.85;43.32;10.60;5.15;169.64;450.22;101.40;40.05;3.33;14.31;1.73;1.07
167.71;459.39;97.22;39.43;11.82;47.46;10.50;5.24;168.47;454.58;100.70;39.94;2.53;12.73;2.58;1.10
167.56;459.97;98.59;40.67;10.97;57.29;12.76;5.07;167.56;451.77;100.53;39.87;1.53;8.05;2.70;1.03
169.12;436.93;101.45;38.01;15.93;51.56;10.95;4.64;167.59;448.98;100.53;39.71;1.56;10.48;2.70;1.27
170.61;443.25;98.47;39.67;14.84;45.48;10.41;3.58;168.70;448.12;99.98;39.80;1.24;10.80;2.81;1.24
174.41;464.47;100.53;40.13;15.41;50.13;7.43;5.55;169.88;452.81;99.25;39.58;2.82;11.98;1.70;1.00
177.96;457.32;99.20;39.37;15.79;45.03;12.63;5.58;171.93;452.39;99.65;39.57;4.22;11.73;1.29;1.00
168.53;462.72;100.78;40.64;17.83;61.47;9.35;5.03;172.12;452.94;100.09;39.56;3.98;12.23;1.22;0.99
165.76;461.26;98.34;39.42;14.92;48.77;8.52;5.71;171.45;457.81;99.46;39.85;4.81;8.55;1.14;0.54
170.78;452.66;100.88;41.47;17.22;49.07;9.87;5.19;171.49;459.69;99.94;40.21;4.81;4.73;1.12;0.88
173.88;449.39;97.67;40.18;15.95;40.60;12.21;5.60;171.38;456.67;99.37;40.22;4.73;5.64;1.44;0.88
172.33;469.36;96.20;39.02;14.69;51.29;9.73;4.92;170.26;459.08;98.77;40.15;3.20;8.04;2.03;0.97
165.80;451.37;99.56;40.48;18.27;47.75;10.56;5.28;169.71;456.81;98.53;40.12;3.75;8.35;1.79;0.96
171.09;430.45;98.83;40.72;14.36;50.35;7.98;4.94;170.77;450.65;98.63;40.37;3.04;13.82;1.79;0.89
162.85;447.68;99.18;39.80;14.71;34.72;11.23;4.64;169.19;449.65;98.29;40.04;4.67;13.82;1.36;0.66
172.43;424.90;102.77;39.93;19.35;31.31;12.10;4.29;168.90;444.75;99.31;39.99;4.34;17.72;2.34;0.66
171.83;426.75;97.88;39.43;14.55;53.85;9.34;4.61;168.80;436.23;99.64;40.07;4.24;12.37;1.85;0.52
171.67;431.87;100.17;40.07;12.29;53.24;9.99;4.84;169.97;432.33;99.76;39.99;4.01;9.02;1.87;0.47
171.28;445.75;100.82;39.10;14.75;55.23;10.83;3.97;170.01;435.39;100.16;39.66;4.03;10.67;1.83;0.40
165.54;404.10;98.00;39.48;16.10;64.78;10.33;3.54;170.55;426.67;99.93;39.60;2.83;15.03;2.05;0.40
172.43;367.17;102.23;47.51;16.01;46.43;10.86;5.84;170.55;415.13;99.82;41.12;2.83;30.72;1.87;3.59
171.73;432.72;103.08;50.12;18.14;81.24;10.30;5.87;170.53;416.32;100.86;43.26;2.82;31.39;1.97;5.17
169.04;441.01;97.69;41.71;13.80;54.90;9.10;5.90;170.01;418.15;100.36;43.58;2.80;32.76;2.44;4.97
167.42;455.97;102.69;39.10;14.70;63.13;8.96;4.05;170.32;452.72;110.21;39.87;2.40;14.72;11.78;0.77
163.05;443.03;100.87;38.91;16.78;56.68;7.72;5.95;168.74;451.04;110.99;39.42;3.97;15.37;10.76;0.39
170.27;444.96;98.56;39.21;19.70;44.32;8.57;4.52;168.78;448.74;107.27;39.32;3.98;15.22;11.29;0.37
169.80;461.61;99.22;40.00;13.67;45.18;11.61;6.47;167.95;447.02;101.80;39.40;2.95;12.43;3.65;0.47
169.60;453.27;105.38;42.16;13.65;49.63;9.16;5.63;168.03;451.77;101.34;39.87;2.99;7.74;2.76;1.34
166.35;435.59;99.73;39.96;17.55;52.74;10.90;5.17;167.82;447.69;100.75;40.05;3.08;10.00;2.72;1.27
173.57;448.31;96.78;40.11;10.79;51.66;9.74;4.40;169.92;448.75;99.93;40.29;2.57;9.66;3.24;1.11
168.44;457.32;103.97;40.54;15.40;42.47;9.10;6.27;169.55;451.22;101.01;40.55;2.63;10.02;3.56;0.93
170.55;439.95;99.32;39.49;15.45;56.81;11.92;5.26;169.70;446.89;101.03;40.45;2.67;9.05;3.54;1.03
169.00;457.24;102.12;39.72;15.27;51.42;8.55;4.39;169.58;447.68;100.38;39.96;2.69;9.88;2.76;0.40
168.29;442.49;98.17;41.36;11.37;56.72;10.26;3.83;169.97;449.06;100.07;40.24;2.20;8.09;2.93;0.74
168.43;455.71;98.69;39.25;11.73;50.55;11.95;4.96;168.94;450.54;100.45;40.07;0.94;8.58;2.49;0.87
168.31;455.35;100.00;38.86;17.42;45.69;8.78;4.76;168.92;450.15;99.66;39.73;0.96;8.23;1.54;0.96
173.94;450.57;99.78;41.45;16.36;54.95;9.94;5.19;169.59;452.27;99.75;40.13;2.45;6.01;1.52;1.20
171.49;442.03;99.94;39.78;14.02;48.38;10.13;5.62;170.09;449.23;99.32;40.14;2.55;6.68;0.83;1.20
168.93;452.39;99.28;40.99;15.34;53.93;7.82;4.98;170.22;451.21;99.54;40.07;2.45;5.56;0.55;1.11
172.06;418.52;102.72;40.72;13.43;34.27;9.70;5.07;170.95;443.77;100.34;40.36;2.32;14.96;1.36;1.04
172.10;457.96;96.04;40.91;13.88;60.21;7.71;4.86;171.70;444.29;99.55;40.77;1.81;15.50;2.38;0.61
165.33;443.74;97.52;42.15;13.92;48.38;9.75;4.75;169.98;442.93;99.10;40.91;2.91;15.11;2.54;0.84
168.60;459.11;101.70;40.29;18.39;48.89;10.18;5.60;169.40;446.34;99.45;41.01;2.82;16.70;2.79;0.69
169.80;457.77;101.42;40.04;13.17;41.80;8.17;6.80;169.58;447.42;99.88;40.82;2.81;17.35;2.92;0.82
178.20;457.57;101.40;40.46;19.09;48.32;7.71;4.52;170.81;455.23;99.61;40.77;4.80;6.45;2.64;0.83
175.16;435.67;94.92;40.67;12.95;48.72;8.67;4.08;171.42;450.77;99.39;40.72;5.19;10.52;3.04;0.83
166.46;445.81;97.83;38.18;13.25;48.30;9.52;4.04;171.64;451.19;99.45;39.93;4.87;10.21;3.00;1.00
170.69;459.61;99.76;39.29;15.84;40.02;9.41;5.16;172.06;451.28;99.06;39.73;4.63;10.30;2.75;1.01
170.70;445.66;100.28;39.89;12.18;51.56;11.19;5.54;172.24;448.86;98.84;39.70;4.53;9.81;2.54;1.00
172.53;440.85;100.16;48.75;14.93;51.49;8.48;5.27;171.11;445.52;98.59;41.36;3.18;8.91;2.28;4.23
187.95;466.03;98.08;49.68;14.36;56.24;10.63;3.75;173.66;451.59;99.22;43.16;8.29;10.69;1.18;5.57
192.02;445.37;100.22;41.60;14.71;54.50;11.38;5.79;178.78;451.50;99.70;43.84;10.36;10.75;0.93;4.99
176.22;433.98;97.10;39.36;15.51;55.70;11.49;5.41;179.88;446.38;99.17;43.86;9.54;11.96;1.48;4.97
172.96;449.89;98.22;40.71;12.86;55.66;8.84;4.11;180.33;447.22;98.76;44.02;9.04;12.04;1.38;4.82
171.25;448.73;98.23;41.71;15.09;46.49;11.11;4.94;180.08;448.80;98.37;42.61;9.33;11.50;1.14;4.06
169.45;444.72;100.76;39.57;16.67;54.76;12.71;5.65;176.38;444.54;98.90;40.59;9.09;6.29;1.53;1.10
169.68;450.59;100.49;39.75;13.68;45.97;11.36;4.87;171.91;445.58;98.96;40.22;2.79;6.87;1.59;0.98
174.50;433.83;100.90;38.79;13.55;36.67;9.14;6.33;171.57;445.55;99.72;40.11;2.16;6.93;1.37;1.13
173.81;443.81;101.28;40.98;14.66;47.24;9.46;3.40;171.74;444.34;100.33;40.16;2.32;6.50;1.21;1.17
172.70;454.28;99.67;38.16;18.32;56.70;7.97;5.42;172.03;445.45;100.62;39.45;2.34;7.79;0.60;1.06
169.72;445.13;102.07;39.68;18.77;49.50;7.15;6.33;172.08;445.53;100.88;39.47;2.27;7.78;0.89;1.07
168.45;441.00;101.69;39.11;19.07;52.69;10.15;5.59;171.84;443.61;101.12;39.34;2.63;7.39;0.92;1.06
171.10;450.60;100.28;41.23;16.13;51.29;8.88;4.70;171.16;446.96;101.00;39.83;2.17;5.37;1.00;1.29
167.81;457.36;101.93;39.81;15.16;42.18;10.73;4.73;169.96;449.67;101.13;39.60;1.98;6.65;1.08;1.12
168.34;447.80;97.88;40.90;14.69;45.63;9.09;3.31;169.08;448.38;100.77;40.15;1.33;6.14;1.77;0.89
179.48;438.08;97.86;38.90;15.29;46.34;11.14;6.06;171.03;446.97;99.93;39.99;4.89;7.69;1.98;1.05
188.32;439.44;99.12;39.78;13.02;40.90;10.65;4.30;175.01;446.66;99.41;40.12;8.79;8.02;1.73;0.94
186.54;454.20;98.29;40.96;18.81;48.27;10.84;3.69;178.10;447.38;99.02;40.07;9.73;8.60;1.71;0.87
170.20;434.39;100.18;41.05;12.20;48.08;9.57;5.22;178.57;442.78;98.67;40.32;9.14;8.05;0.99;0.95
165.73;464.25;105.04;38.63;15.18;63.34;10.41;5.80;178.05;446.07;100.10;39.86;9.91;12.66;2.90;1.13
170.14;440.66;100.75;40.05;14.00;58.65;10.33;3.50;176.19;446.59;100.68;40.09;10.44;12.30;2.62;0.99
169.82;452.93;99.43;39.28;16.86;53.77;8.47;4.54;172.49;449.28;100.74;39.99;8.08;11.81;2.57;1.05
172.03;458.11;99.54;40.29;13.44;57.60;10.28;3.88;169.58;450.07;100.99;39.86;2.32;12.33;2.33;0.93
174.38;453.73;102.31;42.04;18.54;53.30;10.01;5.07;170.42;453.94;101.41;40.06;3.19;8.68;2.34;1.29
171.50;462.02;99.68;39.57;12.01;51.86;6.91;4.92;171.57;453.49;100.34;40.25;1.82;8.05;1.22;1.08
165.97;441.42;98.94;40.22;11.62;47.28;8.42;4.92;170.74;453.64;99.98;40.28;3.13;7.75;1.33;1.07
173.44;457.74;100.69;40.34;13.91;43.43;13.20;4.49;171.46;454.60;100.23;40.49;3.28;7.93;1.32;0.92
179.85;465.62;98.08;38.18;14.42;54.75;9.25;5.54;173.03;456.10;99.94;40.07;5.02;9.35;1.64;1.40
171.88;454.49;100.18;41.08;13.98;54.48;10.18;4.89;172.52;456.26;99.52;39.88;4.97;9.31;1.03;1.09
169.11;448.99;99.64;38.85;15.85;48.75;8.68;4.54;172.05;453.65;99.51;39.74;5.21;9.11;1.03;1.18
169.67;446.03;97.44;40.20;16.37;50.94;9.51;3.90;172.79;454.57;99.21;39.73;4.31;7.69;1.39;1.18
171.42;437.13;97.08;38.23;15.03;44.73;10.82;6.20;172.39;450.45;98.48;39.31;4.33;10.56;1.36;1.28
172.53;451.83;96.76;39.76;14.38;39.99;8.97;4.44;170.92;447.69;98.22;39.63;1.46;6.70;1.57;1.12
172.58;466.82;102.59;40.24;13.81;53.72;8.57;6.43;171.06;450.16;98.70;39.46;1.61;10.82;2.45;0.88
170.52;454.10;102.48;40.58;17.38;47.22;10.23;5.64;171.35;451.18;99.27;39.80;1.27;10.93;2.99;0.93
165.77;457.87;101.56;39.72;14.53;41.46;11.05;4.96;170.57;453.55;100.09;39.71;2.81;10.81;2.93;0.90
